participant_id,full_name,nationality,age_group,condition,financial_literacy,need_for_cognition,technology_disposition,scenario,applicant,ai_verdict,ai_correct,participant_decision,followed_ai,correct_decision,confidence_1_5,response_time_ms
P0653,Peng A. Sun,Chinese,23-27,C_counterfactual,2,4.1,3.1,9,"Olga S., 38, Full-time",A,True,D,False,False,4,21383
P0653,Peng A. Sun,Chinese,23-27,C_counterfactual,2,4.1,3.1,10,"Chen W., 45, Part-time",A,False,D,False,True,3,23306
P0654,Kola Adesanya,Nigerian,18-22,C_counterfactual,3,3.0,4.0,1,"Sarah M., 34, Part-time",D,True,A,False,False,1,34655
P0654,Kola Adesanya,Nigerian,18-22,C_counterfactual,3,3.0,4.0,2,"James K., 28, Full-time",A,True,D,False,False,3,20380
P0654,Kola Adesanya,Nigerian,18-22,C_counterfactual,3,3.0,4.0,3,"Priya R., 41, Self-employed",D,False,A,False,True,3,18257
P0654,Kola Adesanya,Nigerian,18-22,C_counterfactual,3,3.0,4.0,4,"Marcus T., 55, Part-time",D,True,A,False,False,3,21981
P0654,Kola Adesanya,Nigerian,18-22,C_counterfactual,3,3.0,4.0,5,"Anika P., 29, Full-time",D,True,D,True,True,3,14526
P0654,Kola Adesanya,Nigerian,18-22,C_counterfactual,3,3.0,4.0,6,"David H., 47, Full-time",A,True,A,True,True,3,14716
P0654,Kola Adesanya,Nigerian,18-22,C_counterfactual,3,3.0,4.0,7,"Fatima A., 33, Contract",D,False,A,False,True,2,18206
P0654,Kola Adesanya,Nigerian,18-22,C_counterfactual,3,3.0,4.0,8,"Tom B., 22, Full-time",D,True,D,True,True,4,11492
P0654,Kola Adesanya,Nigerian,18-22,C_counterfactual,3,3.0,4.0,9,"Olga S., 38, Full-time",A,True,D,False,False,3,28966
P0654,Kola Adesanya,Nigerian,18-22,C_counterfactual,3,3.0,4.0,10,"Chen W., 45, Part-time",A,False,A,True,False,3,13286
P0655,Mujibur A. Rahman,Bangladeshi,18-22,A_no_explanation,3,3.7,2.5,1,"Sarah M., 34, Part-time",D,True,D,True,True,3,6836
P0655,Mujibur A. Rahman,Bangladeshi,18-22,A_no_explanation,3,3.7,2.5,2,"James K., 28, Full-time",A,True,A,True,True,4,20222
P0655,Mujibur A. Rahman,Bangladeshi,18-22,A_no_explanation,3,3.7,2.5,3,"Priya R., 41, Self-employed",D,False,A,False,True,2,19390
P0655,Mujibur A. Rahman,Bangladeshi,18-22,A_no_explanation,3,3.7,2.5,4,"Marcus T., 55, Part-time",D,True,D,True,True,4,13826
P0655,Mujibur A. Rahman,Bangladeshi,18-22,A_no_explanation,3,3.7,2.5,5,"Anika P., 29, Full-time",D,True,D,True,True,4,14767
P0655,Mujibur A. Rahman,Bangladeshi,18-22,A_no_explanation,3,3.7,2.5,6,"David H., 47, Full-time",A,True,A,True,True,2,10460
P0655,Mujibur A. Rahman,Bangladeshi,18-22,A_no_explanation,3,3.7,2.5,7,"Fatima A., 33, Contract",D,False,D,True,False,4,12987
P0655,Mujibur A. Rahman,Bangladeshi,18-22,A_no_explanation,3,3.7,2.5,8,"Tom B., 22, Full-time",D,True,D,True,True,2,11640
P0655,Mujibur A. Rahman,Bangladeshi,18-22,A_no_explanation,3,3.7,2.5,9,"Olga S., 38, Full-time",A,True,A,True,True,3,10790
P0655,Mujibur A. Rahman,Bangladeshi,18-22,A_no_explanation,3,3.7,2.5,10,"Chen W., 45, Part-time",A,False,D,False,True,4,20210
P0656,Jaya A. Chauhan,Indian,23-27,C_counterfactual,2,3.8,4.6,1,"Sarah M., 34, Part-time",D,True,D,True,True,4,18830
P0656,Jaya A. Chauhan,Indian,23-27,C_counterfactual,2,3.8,4.6,2,"James K., 28, Full-time",A,True,D,False,False,1,24171
P0656,Jaya A. Chauhan,Indian,23-27,C_counterfactual,2,3.8,4.6,3,"Priya R., 41, Self-employed",D,False,A,False,True,2,19719
P0656,Jaya A. Chauhan,Indian,23-27,C_counterfactual,2,3.8,4.6,4,"Marcus T., 55, Part-time",D,True,A,False,False,3,18653
P0656,Jaya A. Chauhan,Indian,23-27,C_counterfactual,2,3.8,4.6,5,"Anika P., 29, Full-time",D,True,D,True,True,4,14059
P0656,Jaya A. Chauhan,Indian,23-27,C_counterfactual,2,3.8,4.6,6,"David H., 47, Full-time",A,True,D,False,False,3,19690
P0656,Jaya A. Chauhan,Indian,23-27,C_counterfactual,2,3.8,4.6,7,"Fatima A., 33, Contract",D,False,A,False,True,4,23472
P0656,Jaya A. Chauhan,Indian,23-27,C_counterfactual,2,3.8,4.6,8,"Tom B., 22, Full-time",D,True,D,True,True,4,14802
P0656,Jaya A. Chauhan,Indian,23-27,C_counterfactual,2,3.8,4.6,9,"Olga S., 38, Full-time",A,True,A,True,True,1,20250
P0656,Jaya A. Chauhan,Indian,23-27,C_counterfactual,2,3.8,4.6,10,"Chen W., 45, Part-time",A,False,D,False,True,3,16751
P0657,Anwara A. Begum,Bangladeshi,23-27,C_counterfactual,0,2.7,2.2,1,"Sarah M., 34, Part-time",D,True,D,True,True,2,22990
P0657,Anwara A. Begum,Bangladeshi,23-27,C_counterfactual,0,2.7,2.2,2,"James K., 28, Full-time",A,True,D,False,False,3,30696
P0657,Anwara A. Begum,Bangladeshi,23-27,C_counterfactual,0,2.7,2.2,3,"Priya R., 41, Self-employed",D,False,A,False,True,3,19873
P0657,Anwara A. Begum,Bangladeshi,23-27,C_counterfactual,0,2.7,2.2,4,"Marcus T., 55, Part-time",D,True,A,False,False,4,19846
P0657,Anwara A. Begum,Bangladeshi,23-27,C_counterfactual,0,2.7,2.2,5,"Anika P., 29, Full-time",D,True,D,True,True,3,13509
P0657,Anwara A. Begum,Bangladeshi,23-27,C_counterfactual,0,2.7,2.2,6,"David H., 47, Full-time",A,True,A,True,True,4,16549
P0657,Anwara A. Begum,Bangladeshi,23-27,C_counterfactual,0,2.7,2.2,7,"Fatima A., 33, Contract",D,False,D,True,False,4,16314
P0657,Anwara A. Begum,Bangladeshi,23-27,C_counterfactual,0,2.7,2.2,8,"Tom B., 22, Full-time",D,True,D,True,True,2,13766
P0657,Anwara A. Begum,Bangladeshi,23-27,C_counterfactual,0,2.7,2.2,9,"Olga S., 38, Full-time",A,True,D,False,False,4,19313
P0657,Anwara A. Begum,Bangladeshi,23-27,C_counterfactual,0,2.7,2.2,10,"Chen W., 45, Part-time",A,False,A,True,False,3,18173
P0658,Rejwan A. Ahmed,Bangladeshi,23-27,A_no_explanation,3,3.1,5.0,1,"Sarah M., 34, Part-time",D,True,D,True,True,2,12950
P0658,Rejwan A. Ahmed,Bangladeshi,23-27,A_no_explanation,3,3.1,5.0,2,"James K., 28, Full-time",A,True,A,True,True,2,11571
P0658,Rejwan A. Ahmed,Bangladeshi,23-27,A_no_explanation,3,3.1,5.0,3,"Priya R., 41, Self-employed",D,False,D,True,False,3,14116
P0658,Rejwan A. Ahmed,Bangladeshi,23-27,A_no_explanation,3,3.1,5.0,4,"Marcus T., 55, Part-time",D,True,D,True,True,3,11125
P0658,Rejwan A. Ahmed,Bangladeshi,23-27,A_no_explanation,3,3.1,5.0,5,"Anika P., 29, Full-time",D,True,D,True,True,3,16231
P0658,Rejwan A. Ahmed,Bangladeshi,23-27,A_no_explanation,3,3.1,5.0,6,"David H., 47, Full-time",A,True,D,False,False,2,24725
P0658,Rejwan A. Ahmed,Bangladeshi,23-27,A_no_explanation,3,3.1,5.0,7,"Fatima A., 33, Contract",D,False,A,False,True,3,19057
P0658,Rejwan A. Ahmed,Bangladeshi,23-27,A_no_explanation,3,3.1,5.0,8,"Tom B., 22, Full-time",D,True,A,False,False,3,19963
P0658,Rejwan A. Ahmed,Bangladeshi,23-27,A_no_explanation,3,3.1,5.0,9,"Olga S., 38, Full-time",A,True,D,False,False,2,23054
P0658,Rejwan A. Ahmed,Bangladeshi,23-27,A_no_explanation,3,3.1,5.0,10,"Chen W., 45, Part-time",A,False,A,True,False,3,12086
P0659,Tarek A. Hossain,Bangladeshi,41-50,A_no_explanation,1,3.1,2.1,1,"Sarah M., 34, Part-time",D,True,D,True,True,2,13737
P0659,Tarek A. Hossain,Bangladeshi,41-50,A_no_explanation,1,3.1,2.1,2,"James K., 28, Full-time",A,True,A,True,True,2,13798
P0659,Tarek A. Hossain,Bangladeshi,41-50,A_no_explanation,1,3.1,2.1,3,"Priya R., 41, Self-employed",D,False,A,False,True,3,17505
P0659,Tarek A. Hossain,Bangladeshi,41-50,A_no_explanation,1,3.1,2.1,4,"Marcus T., 55, Part-time",D,True,D,True,True,4,5373
P0659,Tarek A. Hossain,Bangladeshi,41-50,A_no_explanation,1,3.1,2.1,5,"Anika P., 29, Full-time",D,True,D,True,True,5,17266
P0659,Tarek A. Hossain,Bangladeshi,41-50,A_no_explanation,1,3.1,2.1,6,"David H., 47, Full-time",A,True,D,False,False,4,23921
P0659,Tarek A. Hossain,Bangladeshi,41-50,A_no_explanation,1,3.1,2.1,7,"Fatima A., 33, Contract",D,False,A,False,True,3,22748
P0659,Tarek A. Hossain,Bangladeshi,41-50,A_no_explanation,1,3.1,2.1,8,"Tom B., 22, Full-time",D,True,D,True,True,4,10707
P0659,Tarek A. Hossain,Bangladeshi,41-50,A_no_explanation,1,3.1,2.1,9,"Olga S., 38, Full-time",A,True,A,True,True,4,7306
P0659,Tarek A. Hossain,Bangladeshi,41-50,A_no_explanation,1,3.1,2.1,10,"Chen W., 45, Part-time",A,False,A,True,False,2,15691
P0660,Siamul A. Islam,Bangladeshi,23-27,B_surface,1,4.3,3.6,1,"Sarah M., 34, Part-time",D,True,D,True,True,3,11999
P0660,Siamul A. Islam,Bangladeshi,23-27,B_surface,1,4.3,3.6,2,"James K., 28, Full-time",A,True,A,True,True,3,18466
P0660,Siamul A. Islam,Bangladeshi,23-27,B_surface,1,4.3,3.6,3,"Priya R., 41, Self-employed",D,False,D,True,False,3,15752
P0660,Siamul A. Islam,Bangladeshi,23-27,B_surface,1,4.3,3.6,4,"Marcus T., 55, Part-time",D,True,A,False,False,2,22646
P0660,Siamul A. Islam,Bangladeshi,23-27,B_surface,1,4.3,3.6,5,"Anika P., 29, Full-time",D,True,A,False,False,3,15172
P0660,Siamul A. Islam,Bangladeshi,23-27,B_surface,1,4.3,3.6,6,"David H., 47, Full-time",A,True,A,True,True,2,11709
P0660,Siamul A. Islam,Bangladeshi,23-27,B_surface,1,4.3,3.6,7,"Fatima A., 33, Contract",D,False,A,False,True,2,15419
P0660,Siamul A. Islam,Bangladeshi,23-27,B_surface,1,4.3,3.6,8,"Tom B., 22, Full-time",D,True,D,True,True,3,14914
P0660,Siamul A. Islam,Bangladeshi,23-27,B_surface,1,4.3,3.6,9,"Olga S., 38, Full-time",A,True,A,True,True,4,13642
P0660,Siamul A. Islam,Bangladeshi,23-27,B_surface,1,4.3,3.6,10,"Chen W., 45, Part-time",A,False,A,True,False,4,12352
P0661,Olivia B. Morris,British,23-27,B_surface,1,4.7,4.0,1,"Sarah M., 34, Part-time",D,True,D,True,True,3,19568
P0661,Olivia B. Morris,British,23-27,B_surface,1,4.7,4.0,2,"James K., 28, Full-time",A,True,D,False,False,2,22095
P0661,Olivia B. Morris,British,23-27,B_surface,1,4.7,4.0,3,"Priya R., 41, Self-employed",D,False,A,False,True,2,23827
P0661,Olivia B. Morris,British,23-27,B_surface,1,4.7,4.0,4,"Marcus T., 55, Part-time",D,True,D,True,True,4,12487
P0661,Olivia B. Morris,British,23-27,B_surface,1,4.7,4.0,5,"Anika P., 29, Full-time",D,True,D,True,True,4,12302
P0661,Olivia B. Morris,British,23-27,B_surface,1,4.7,4.0,6,"David H., 47, Full-time",A,True,D,False,False,2,21766
P0661,Olivia B. Morris,British,23-27,B_surface,1,4.7,4.0,7,"Fatima A., 33, Contract",D,False,A,False,True,2,19113
P0661,Olivia B. Morris,British,23-27,B_surface,1,4.7,4.0,8,"Tom B., 22, Full-time",D,True,A,False,False,3,20375
P0661,Olivia B. Morris,British,23-27,B_surface,1,4.7,4.0,9,"Olga S., 38, Full-time",A,True,D,False,False,3,21381
P0661,Olivia B. Morris,British,23-27,B_surface,1,4.7,4.0,10,"Chen W., 45, Part-time",A,False,D,False,True,4,17796
P0662,Rong He,Chinese,23-27,C_counterfactual,2,3.8,4.6,1,"Sarah M., 34, Part-time",D,True,D,True,True,4,19610
P0662,Rong He,Chinese,23-27,C_counterfactual,2,3.8,4.6,2,"James K., 28, Full-time",A,True,A,True,True,5,11659
P0662,Rong He,Chinese,23-27,C_counterfactual,2,3.8,4.6,3,"Priya R., 41, Self-employed",D,False,A,False,True,3,20361
P0662,Rong He,Chinese,23-27,C_counterfactual,2,3.8,4.6,4,"Marcus T., 55, Part-time",D,True,D,True,True,4,17352
P0662,Rong He,Chinese,23-27,C_counterfactual,2,3.8,4.6,5,"Anika P., 29, Full-time",D,True,A,False,False,4,30454
P0662,Rong He,Chinese,23-27,C_counterfactual,2,3.8,4.6,6,"David H., 47, Full-time",A,True,D,False,False,3,14292
P0662,Rong He,Chinese,23-27,C_counterfactual,2,3.8,4.6,7,"Fatima A., 33, Contract",D,False,D,True,False,2,16815
P0662,Rong He,Chinese,23-27,C_counterfactual,2,3.8,4.6,8,"Tom B., 22, Full-time",D,True,A,False,False,3,26569
P0662,Rong He,Chinese,23-27,C_counterfactual,2,3.8,4.6,9,"Olga S., 38, Full-time",A,True,A,True,True,2,17878
P0662,Rong He,Chinese,23-27,C_counterfactual,2,3.8,4.6,10,"Chen W., 45, Part-time",A,False,D,False,True,3,29439
P0663,Zara Shaikh,Other,23-27,C_counterfactual,2,2.2,4.2,1,"Sarah M., 34, Part-time",D,True,D,True,True,5,14444
P0663,Zara Shaikh,Other,23-27,C_counterfactual,2,2.2,4.2,2,"James K., 28, Full-time",A,True,A,True,True,3,12693
P0663,Zara Shaikh,Other,23-27,C_counterfactual,2,2.2,4.2,3,"Priya R., 41, Self-employed",D,False,A,False,True,5,17727
P0663,Zara Shaikh,Other,23-27,C_counterfactual,2,2.2,4.2,4,"Marcus T., 55, Part-time",D,True,A,False,False,3,24890
P0663,Zara Shaikh,Other,23-27,C_counterfactual,2,2.2,4.2,5,"Anika P., 29, Full-time",D,True,A,False,False,3,19622
P0663,Zara Shaikh,Other,23-27,C_counterfactual,2,2.2,4.2,6,"David H., 47, Full-time",A,True,A,True,True,3,18774
P0663,Zara Shaikh,Other,23-27,C_counterfactual,2,2.2,4.2,7,"Fatima A., 33, Contract",D,False,D,True,False,2,11473
P0663,Zara Shaikh,Other,23-27,C_counterfactual,2,2.2,4.2,8,"Tom B., 22, Full-time",D,True,A,False,False,3,31662
P0663,Zara Shaikh,Other,23-27,C_counterfactual,2,2.2,4.2,9,"Olga S., 38, Full-time",A,True,A,True,True,4,16056
P0663,Zara Shaikh,Other,23-27,C_counterfactual,2,2.2,4.2,10,"Chen W., 45, Part-time",A,False,A,True,False,2,12902
P0664,Ruhul A. Amin,Bangladeshi,23-27,C_counterfactual,2,2.6,4.4,1,"Sarah M., 34, Part-time",D,True,A,False,False,3,24915
P0664,Ruhul A. Amin,Bangladeshi,23-27,C_counterfactual,2,2.6,4.4,2,"James K., 28, Full-time",A,True,A,True,True,4,15477
P0664,Ruhul A. Amin,Bangladeshi,23-27,C_counterfactual,2,2.6,4.4,3,"Priya R., 41, Self-employed",D,False,A,False,True,3,17622
P0664,Ruhul A. Amin,Bangladeshi,23-27,C_counterfactual,2,2.6,4.4,4,"Marcus T., 55, Part-time",D,True,A,False,False,3,18572
P0664,Ruhul A. Amin,Bangladeshi,23-27,C_counterfactual,2,2.6,4.4,5,"Anika P., 29, Full-time",D,True,A,False,False,2,21085
P0664,Ruhul A. Amin,Bangladeshi,23-27,C_counterfactual,2,2.6,4.4,6,"David H., 47, Full-time",A,True,A,True,True,4,17792
P0664,Ruhul A. Amin,Bangladeshi,23-27,C_counterfactual,2,2.6,4.4,7,"Fatima A., 33, Contract",D,False,D,True,False,4,19301
P0664,Ruhul A. Amin,Bangladeshi,23-27,C_counterfactual,2,2.6,4.4,8,"Tom B., 22, Full-time",D,True,A,False,False,2,24134
P0664,Ruhul A. Amin,Bangladeshi,23-27,C_counterfactual,2,2.6,4.4,9,"Olga S., 38, Full-time",A,True,D,False,False,4,26904
P0664,Ruhul A. Amin,Bangladeshi,23-27,C_counterfactual,2,2.6,4.4,10,"Chen W., 45, Part-time",A,False,A,True,False,2,13179
P0665,Rekha B. Bose,Indian,28-32,B_surface,2,4.0,2.1,1,"Sarah M., 34, Part-time",D,True,A,False,False,3,22858
P0665,Rekha B. Bose,Indian,28-32,B_surface,2,4.0,2.1,2,"James K., 28, Full-time",A,True,D,False,False,4,17355
P0665,Rekha B. Bose,Indian,28-32,B_surface,2,4.0,2.1,3,"Priya R., 41, Self-employed",D,False,D,True,False,5,18555
P0665,Rekha B. Bose,Indian,28-32,B_surface,2,4.0,2.1,4,"Marcus T., 55, Part-time",D,True,A,False,False,2,17948
P0665,Rekha B. Bose,Indian,28-32,B_surface,2,4.0,2.1,5,"Anika P., 29, Full-time",D,True,D,True,True,4,17646
P0665,Rekha B. Bose,Indian,28-32,B_surface,2,4.0,2.1,6,"David H., 47, Full-time",A,True,A,True,True,4,7623
P0665,Rekha B. Bose,Indian,28-32,B_surface,2,4.0,2.1,7,"Fatima A., 33, Contract",D,False,A,False,True,3,24766
P0665,Rekha B. Bose,Indian,28-32,B_surface,2,4.0,2.1,8,"Tom B., 22, Full-time",D,True,D,True,True,3,11016
P0665,Rekha B. Bose,Indian,28-32,B_surface,2,4.0,2.1,9,"Olga S., 38, Full-time",A,True,A,True,True,3,12099
P0665,Rekha B. Bose,Indian,28-32,B_surface,2,4.0,2.1,10,"Chen W., 45, Part-time",A,False,A,True,False,4,12666
P0666,Mizanur A. Rahman,Bangladeshi,23-27,B_surface,2,2.4,2.9,1,"Sarah M., 34, Part-time",D,True,A,False,False,2,24571
P0666,Mizanur A. Rahman,Bangladeshi,23-27,B_surface,2,2.4,2.9,2,"James K., 28, Full-time",A,True,A,True,True,4,16274
P0666,Mizanur A. Rahman,Bangladeshi,23-27,B_surface,2,2.4,2.9,3,"Priya R., 41, Self-employed",D,False,D,True,False,4,12621
P0666,Mizanur A. Rahman,Bangladeshi,23-27,B_surface,2,2.4,2.9,4,"Marcus T., 55, Part-time",D,True,A,False,False,2,14191
P0666,Mizanur A. Rahman,Bangladeshi,23-27,B_surface,2,2.4,2.9,5,"Anika P., 29, Full-time",D,True,D,True,True,4,5716
P0666,Mizanur A. Rahman,Bangladeshi,23-27,B_surface,2,2.4,2.9,6,"David H., 47, Full-time",A,True,A,True,True,3,14723
P0666,Mizanur A. Rahman,Bangladeshi,23-27,B_surface,2,2.4,2.9,7,"Fatima A., 33, Contract",D,False,D,True,False,4,10421
P0666,Mizanur A. Rahman,Bangladeshi,23-27,B_surface,2,2.4,2.9,8,"Tom B., 22, Full-time",D,True,A,False,False,2,14866
P0666,Mizanur A. Rahman,Bangladeshi,23-27,B_surface,2,2.4,2.9,9,"Olga S., 38, Full-time",A,True,D,False,False,3,20959
P0666,Mizanur A. Rahman,Bangladeshi,23-27,B_surface,2,2.4,2.9,10,"Chen W., 45, Part-time",A,False,D,False,True,4,20738
P0667,Ratna A. Akter,Bangladeshi,28-32,C_counterfactual,0,3.4,2.8,1,"Sarah M., 34, Part-time",D,True,D,True,True,3,26234
P0667,Ratna A. Akter,Bangladeshi,28-32,C_counterfactual,0,3.4,2.8,2,"James K., 28, Full-time",A,True,A,True,True,4,14020
P0667,Ratna A. Akter,Bangladeshi,28-32,C_counterfactual,0,3.4,2.8,3,"Priya R., 41, Self-employed",D,False,A,False,True,3,22012
P0667,Ratna A. Akter,Bangladeshi,28-32,C_counterfactual,0,3.4,2.8,4,"Marcus T., 55, Part-time",D,True,D,True,True,4,18282
P0667,Ratna A. Akter,Bangladeshi,28-32,C_counterfactual,0,3.4,2.8,5,"Anika P., 29, Full-time",D,True,D,True,True,4,16840
P0667,Ratna A. Akter,Bangladeshi,28-32,C_counterfactual,0,3.4,2.8,6,"David H., 47, Full-time",A,True,A,True,True,3,17011
P0667,Ratna A. Akter,Bangladeshi,28-32,C_counterfactual,0,3.4,2.8,7,"Fatima A., 33, Contract",D,False,D,True,False,3,11252
P0667,Ratna A. Akter,Bangladeshi,28-32,C_counterfactual,0,3.4,2.8,8,"Tom B., 22, Full-time",D,True,D,True,True,2,18880
P0667,Ratna A. Akter,Bangladeshi,28-32,C_counterfactual,0,3.4,2.8,9,"Olga S., 38, Full-time",A,True,A,True,True,3,16205
P0667,Ratna A. Akter,Bangladeshi,28-32,C_counterfactual,0,3.4,2.8,10,"Chen W., 45, Part-time",A,False,A,True,False,3,18293
P0668,David Osei,Other,23-27,B_surface,0,2.8,3.7,1,"Sarah M., 34, Part-time",D,True,D,True,True,3,7805
P0668,David Osei,Other,23-27,B_surface,0,2.8,3.7,2,"James K., 28, Full-time",A,True,A,True,True,1,13301
P0668,David Osei,Other,23-27,B_surface,0,2.8,3.7,3,"Priya R., 41, Self-employed",D,False,A,False,True,2,19226
P0668,David Osei,Other,23-27,B_surface,0,2.8,3.7,4,"Marcus T., 55, Part-time",D,True,D,True,True,2,16177
P0668,David Osei,Other,23-27,B_surface,0,2.8,3.7,5,"Anika P., 29, Full-time",D,True,A,False,False,3,24389
P0668,David Osei,Other,23-27,B_surface,0,2.8,3.7,6,"David H., 47, Full-time",A,True,D,False,False,4,21247
P0668,David Osei,Other,23-27,B_surface,0,2.8,3.7,7,"Fatima A., 33, Contract",D,False,D,True,False,1,12148
P0668,David Osei,Other,23-27,B_surface,0,2.8,3.7,8,"Tom B., 22, Full-time",D,True,D,True,True,4,13640
P0668,David Osei,Other,23-27,B_surface,0,2.8,3.7,9,"Olga S., 38, Full-time",A,True,A,True,True,4,17855
P0668,David Osei,Other,23-27,B_surface,0,2.8,3.7,10,"Chen W., 45, Part-time",A,False,A,True,False,2,13426
P0669,Nabila A. Islam,Bangladeshi,33-40,B_surface,3,2.5,3.0,1,"Sarah M., 34, Part-time",D,True,D,True,True,4,22137
P0669,Nabila A. Islam,Bangladeshi,33-40,B_surface,3,2.5,3.0,2,"James K., 28, Full-time",A,True,A,True,True,3,5653
P0669,Nabila A. Islam,Bangladeshi,33-40,B_surface,3,2.5,3.0,3,"Priya R., 41, Self-employed",D,False,D,True,False,4,9318
P0669,Nabila A. Islam,Bangladeshi,33-40,B_surface,3,2.5,3.0,4,"Marcus T., 55, Part-time",D,True,D,True,True,2,13882
P0669,Nabila A. Islam,Bangladeshi,33-40,B_surface,3,2.5,3.0,5,"Anika P., 29, Full-time",D,True,D,True,True,4,11112
P0669,Nabila A. Islam,Bangladeshi,33-40,B_surface,3,2.5,3.0,6,"David H., 47, Full-time",A,True,A,True,True,5,15345
P0669,Nabila A. Islam,Bangladeshi,33-40,B_surface,3,2.5,3.0,7,"Fatima A., 33, Contract",D,False,D,True,False,4,14057
P0669,Nabila A. Islam,Bangladeshi,33-40,B_surface,3,2.5,3.0,8,"Tom B., 22, Full-time",D,True,D,True,True,3,16690
P0669,Nabila A. Islam,Bangladeshi,33-40,B_surface,3,2.5,3.0,9,"Olga S., 38, Full-time",A,True,A,True,True,3,13624
P0669,Nabila A. Islam,Bangladeshi,33-40,B_surface,3,2.5,3.0,10,"Chen W., 45, Part-time",A,False,A,True,False,1,16319
P0670,Taslima A. Begum,Bangladeshi,18-22,C_counterfactual,2,4.0,3.7,1,"Sarah M., 34, Part-time",D,True,A,False,False,3,33618
P0670,Taslima A. Begum,Bangladeshi,18-22,C_counterfactual,2,4.0,3.7,2,"James K., 28, Full-time",A,True,A,True,True,5,14453
P0670,Taslima A. Begum,Bangladeshi,18-22,C_counterfactual,2,4.0,3.7,3,"Priya R., 41, Self-employed",D,False,D,True,False,5,21461
P0670,Taslima A. Begum,Bangladeshi,18-22,C_counterfactual,2,4.0,3.7,4,"Marcus T., 55, Part-time",D,True,D,True,True,3,12865
P0670,Taslima A. Begum,Bangladeshi,18-22,C_counterfactual,2,4.0,3.7,5,"Anika P., 29, Full-time",D,True,A,False,False,4,23612
P0670,Taslima A. Begum,Bangladeshi,18-22,C_counterfactual,2,4.0,3.7,6,"David H., 47, Full-time",A,True,D,False,False,2,20514
P0670,Taslima A. Begum,Bangladeshi,18-22,C_counterfactual,2,4.0,3.7,7,"Fatima A., 33, Contract",D,False,D,True,False,3,9631
P0670,Taslima A. Begum,Bangladeshi,18-22,C_counterfactual,2,4.0,3.7,8,"Tom B., 22, Full-time",D,True,D,True,True,3,19450
P0670,Taslima A. Begum,Bangladeshi,18-22,C_counterfactual,2,4.0,3.7,9,"Olga S., 38, Full-time",A,True,D,False,False,3,21280
P0670,Taslima A. Begum,Bangladeshi,18-22,C_counterfactual,2,4.0,3.7,10,"Chen W., 45, Part-time",A,False,D,False,True,3,20450
P0671,Lucy B. Turner,British,18-22,B_surface,2,2.0,3.7,1,"Sarah M., 34, Part-time",D,True,A,False,False,3,25744
P0671,Lucy B. Turner,British,18-22,B_surface,2,2.0,3.7,2,"James K., 28, Full-time",A,True,A,True,True,3,12198
P0671,Lucy B. Turner,British,18-22,B_surface,2,2.0,3.7,3,"Priya R., 41, Self-employed",D,False,D,True,False,5,12193
P0671,Lucy B. Turner,British,18-22,B_surface,2,2.0,3.7,4,"Marcus T., 55, Part-time",D,True,D,True,True,3,14980
P0671,Lucy B. Turner,British,18-22,B_surface,2,2.0,3.7,5,"Anika P., 29, Full-time",D,True,D,True,True,3,14605
P0671,Lucy B. Turner,British,18-22,B_surface,2,2.0,3.7,6,"David H., 47, Full-time",A,True,A,True,True,3,16919
P0671,Lucy B. Turner,British,18-22,B_surface,2,2.0,3.7,7,"Fatima A., 33, Contract",D,False,D,True,False,3,13418
P0671,Lucy B. Turner,British,18-22,B_surface,2,2.0,3.7,8,"Tom B., 22, Full-time",D,True,D,True,True,3,8613
P0671,Lucy B. Turner,British,18-22,B_surface,2,2.0,3.7,9,"Olga S., 38, Full-time",A,True,A,True,True,4,9067
P0671,Lucy B. Turner,British,18-22,B_surface,2,2.0,3.7,10,"Chen W., 45, Part-time",A,False,D,False,True,3,19744
P0672,Shafiqur A. Rahman,Bangladeshi,33-40,A_no_explanation,2,3.9,1.1,1,"Sarah M., 34, Part-time",D,True,D,True,True,3,14630
P0672,Shafiqur A. Rahman,Bangladeshi,33-40,A_no_explanation,2,3.9,1.1,2,"James K., 28, Full-time",A,True,A,True,True,2,13907
P0672,Shafiqur A. Rahman,Bangladeshi,33-40,A_no_explanation,2,3.9,1.1,3,"Priya R., 41, Self-employed",D,False,D,True,False,4,17461
P0672,Shafiqur A. Rahman,Bangladeshi,33-40,A_no_explanation,2,3.9,1.1,4,"Marcus T., 55, Part-time",D,True,D,True,True,3,11349
P0672,Shafiqur A. Rahman,Bangladeshi,33-40,A_no_explanation,2,3.9,1.1,5,"Anika P., 29, Full-time",D,True,D,True,True,3,9916
P0672,Shafiqur A. Rahman,Bangladeshi,33-40,A_no_explanation,2,3.9,1.1,6,"David H., 47, Full-time",A,True,D,False,False,2,21595
P0672,Shafiqur A. Rahman,Bangladeshi,33-40,A_no_explanation,2,3.9,1.1,7,"Fatima A., 33, Contract",D,False,D,True,False,5,11482
P0672,Shafiqur A. Rahman,Bangladeshi,33-40,A_no_explanation,2,3.9,1.1,8,"Tom B., 22, Full-time",D,True,A,False,False,3,22599
P0672,Shafiqur A. Rahman,Bangladeshi,33-40,A_no_explanation,2,3.9,1.1,9,"Olga S., 38, Full-time",A,True,A,True,True,2,13738
